t_launch,launchFlag,yaw,pitch,roll,altitude,accel_x,accel_y,accel_z,TVCPitch,TVCYaw
13.284,1,167.993652,87.259727,-87.198471,108.716362,-0.04,0.13,0.21,4.577332,-7.5
13.333,1,167.850525,87.356873,-87.296471,108.631805,0.12,0.32,-0.02,4.415113,-7.5
13.38,1,167.78212,87.435135,-87.375717,108.380791,0.17,0.06,0.06,4.395746,-7.5
13.428,1,167.752487,87.563934,-87.507324,108.547256,0.09,-0.08,0.53,4.120994,-7.5
13.477,1,167.758865,88.146492,-88.103386,109.136482,0.17,0.12,0.51,3.096123,-7.5
13.526,1,167.747421,88.764862,-88.736053,108.631805,-0.28,-0.43,0.29,2.06319,-7.5
13.576,1,167.904312,89.98822,-89.987953,109.305588,-0.26,-0.58,-0.23,0.019437,-7.5
13.625,1,167.959076,91.638596,-91.675514,108.211685,0.46,0.34,0.15,-2.737131,-7.5
13.674,1,167.753632,93.356865,-93.434792,108.127136,0.41,-0.02,1.04,-5.607349,-7.5
13.721,1,167.420181,95.625031,-95.762329,108.127136,-0.42,1.15,-0.14,-7.5,-7.5
13.768,1,167.217865,98.120056,-98.323647,108.547256,-0.15,0.69,0.05,-7.5,-7.5
13.815,1,166.899658,100.820686,-101.102837,108.380791,0.08,0.37,0.49,-7.5,-7.5
13.863,1,166.617279,101.959618,-102.283691,108.631805,0.16,0.12,0.67,-7.5,-7.5
13.91,1,167.075714,102.491295,-102.806572,108.970016,-0.33,-0.57,-0.51,-7.5,-7.5
13.957,1,167.25087,103.362411,-103.687386,108.380791,0.11,0.39,0.42,-7.5,-7.5
14.004,1,167.226135,104.979073,-105.342468,108.547256,-0.28,0.21,-0.41,-7.5,-7.5
14.051,1,167.167236,105.339417,-105.712021,108.380791,0.15,-0.02,0.41,-7.5,-7.5
14.099,1,167.295044,104.774826,-105.130203,108.547256,0.03,0.02,0.45,-7.5,-7.5
14.149,1,167.25383,104.703445,-105.058823,108.296242,-0.22,-0.77,0.05,-7.5,-7.5
14.198,1,167.087967,106.271492,-106.670998,108.380791,0.1,-0.41,0.86,-7.5,-7.5
14.248,1,166.993118,107.444565,-107.875465,108.970016,-0.26,0.92,-0.69,-7.5,-7.5
14.297,1,167.047806,107.32457,-107.748283,108.716362,0.17,0.09,0.93,-7.5,-7.5
14.346,1,166.838379,107.586296,-108.030388,109.051926,0.3,-0.66,0.39,-7.5,-7.5
14.394,1,166.350464,108.667839,-109.171661,109.136482,-0.01,-0.3,0.18,-7.5,-7.5
14.441,1,165.986862,109.631111,-110.183762,109.051926,-0.32,-0.28,-0.26,-7.5,-7.5
14.489,1,166.048676,110.109032,-110.66909,108.547256,0.3,-0.77,0.59,-7.5,-7.5
14.539,1,165.805145,111.027679,-111.626999,108.631805,-0.07,0.48,-0.25,-7.5,-7.5
14.588,1,165.454636,111.433174,-112.075851,108.716362,-0.29,-0.43,0.65,-7.5,-7.5
14.638,1,165.631653,111.396034,-112.020744,108.800911,-0.31,0.22,-0.02,-7.5,-7.5
14.687,1,165.690659,111.822144,-112.450859,108.547256,0.23,-0.84,0.41,-7.5,-7.5
14.735,1,165.887299,111.298035,-111.899529,109.390137,-0.17,0.51,0.1,-7.5,-7.5
14.782,1,166.668289,109.346298,-109.83979,109.136482,0.28,0.93,0.53,-7.5,-7.5
14.83,1,167.622375,106.225746,-106.590851,108.4627,-0.09,-0.73,-0.26,-7.5,-7.5
14.88,1,168.446411,102.568016,-102.820274,108.885468,0.44,-0.49,0.62,-7.5,-7.5
14.929,1,168.543427,100.842491,-101.057716,109.136482,-0.11,-0.39,0.09,-7.5,-7.5
14.979,1,168.584335,98.910027,-99.086891,108.800911,-0.21,0.05,-0.17,-7.5,-7.5
15.028,1,168.693878,97.18924,-97.329765,108.547256,-0.51,-1.04,-0.22,-7.5,-7.5
15.075,1,168.859955,95.905045,-96.017754,108.970016,0.19,0.44,0.79,-7.5,-7.5
15.123,1,169.574142,93.81353,-93.877258,109.136482,0.81,0.35,0.19,-6.451194,-7.5
15.17,1,169.777786,92.225212,-92.260979,108.631805,-0.31,-0.58,-0.26,-3.813638,-7.5
15.217,1,169.593048,91.024574,-91.041725,108.885468,0.38,0.61,0.91,-1.755948,-7.5
15.264,1,169.919281,89.872215,-89.870209,108.800911,0.55,-0.57,-0.76,0.219001,-7.5
15.311,1,169.885803,89.765221,-89.761513,108.970016,-0.56,-0.42,0.29,0.402372,-7.5
15.358,1,169.700302,90.170601,-90.173386,108.970016,-0.14,-0.24,0.18,-0.292381,-7.5
15.405,1,169.583832,91.278275,-91.299706,108.970016,0.17,0.34,-0.42,-2.190747,-7.5
15.453,1,169.48996,92.09671,-92.132515,109.051926,-0.02,0.42,0.06,-3.54692,-7.5
15.502,1,169.361618,92.290642,-92.330727,108.631805,-0.01,-0.22,0.65,-3.826317,-7.5
15.552,1,169.097244,93.018623,-93.074242,108.716362,-0.26,-0.46,0,-4.980717,-7.5
15.601,1,169.237701,93.337593,-93.39711,108.800911,0.2,0.4,-0.04,-5.575158,-7.5
15.65,1,169.264557,93.152695,-93.208679,108.547256,-0.02,-0.24,0.11,-5.266301,-7.5
15.7,1,169.240662,93.221863,-93.279266,108.716362,0.06,-0.11,1.14,-5.316061,-7.5
15.749,1,169.292816,93.411446,-93.471725,108.631805,0.08,-0.07,0.37,-5.698522,-7.5
15.796,1,169.21492,93.558411,-93.622414,108.380791,-0.08,0.03,-0.2,-6.098516,-7.5
15.843,1,169.286331,93.625114,-93.689156,108.4627,-0.07,0.28,0.17,-6.212756,-7.5
15.892,1,169.280197,93.595894,-93.659851,108.380791,-0.09,0.08,0.08,-6.006626,-7.5
15.942,1,169.284164,93.401428,-93.461678,108.716362,-0.06,-0.13,0.29,-5.612344,-7.5
15.991,1,169.274078,93.341255,-93.400627,108.296242,-0.04,0.11,0.07,-5.581275,-7.5
16.039,1,169.223511,93.39238,-93.453125,108.4627,0.03,-0.13,0.07,-5.738821,-7.5
16.086,1,169.328369,93.447945,-93.50856,108.4627,0.02,0.02,0.24,-5.909122,-7.5
16.134001,1,169.386124,93.60775,-93.670586,108.631805,0.1,0.15,-0.06,-6.103085,-7.5
16.183001,1,169.353043,93.693687,-93.758087,108.547256,-0.11,0.14,0.2,-6.169982,-7.5
16.233,1,169.29126,93.489944,-93.55159,108.296242,-0.03,-0.2,0.22,-5.758462,-7.5
16.282,1,169.310349,93.355827,-93.414894,108.296242,0.13,0.28,0.25,-5.605617,-7.5
16.330999,1,169.22435,93.170944,-93.22773,108.970016,-0.11,-0.11,0.08,-5.296785,-7.5
16.378,1,169.307022,93.266487,-93.324104,109.136482,0.07,-0.01,0.16,-5.598138,-7.5
16.426001,1,169.311813,93.386803,-93.446625,108.800911,0.05,0.17,0.2,-5.729317,-7.5
16.474001,1,169.306717,93.386803,-93.446686,108.716362,-0.09,0.06,0.02,-5.729317,-7.5
16.524,1,169.332947,93.390457,-93.450005,108.885468,-0.03,0.15,0.17,-5.594306,-7.5
16.570999,1,169.267349,93.321205,-93.38002,108.716362,0.01,-0.19,0.27,-5.692057,-7.5
16.618,1,169.240601,93.253754,-93.311661,109.390137,-0.04,0.05,0.14,-5.576315,-7.5
16.665001,1,169.225952,93.219124,-93.276718,108.885468,0.1,-0.12,0.13,-5.516966,-7.5
16.712,1,169.285553,93.240181,-93.29744,109.051926,0,0.04,0.05,-5.553194,-7.5
16.759001,1,169.294403,93.239372,-93.296837,108.970016,0.02,0.21,0.17,-5.551668,-7.5
16.806,1,169.271011,93.077339,-93.132126,108.211685,0.09,-0.09,0.11,-5.274107,-7.5
16.855,1,169.281693,93.085541,-93.140129,108.970016,-0.08,-0.05,0.13,-5.154126,-7.5
16.905001,1,169.351883,93.153061,-93.208099,109.051926,0.07,0.22,0.15,-5.202478,-7.5
16.954,1,169.337936,93.042946,-93.096336,108.970016,-0.07,-0.08,0.15,-5.082975,-7.5
17.003,1,169.338364,92.978317,-93.030495,108.800911,0.05,0.08,0.07,-4.975019,-7.5
17.052,1,169.340668,92.869202,-92.919556,108.716362,0.02,-0.08,-0.02,-4.79275,-7.5
17.099001,1,169.404129,92.587181,-92.631897,108.716362,0.05,-0.15,0.21,-4.433936,-7.5
17.146999,1,169.485077,92.178711,-92.215843,109.474693,-0.33,-0.17,0.09,-3.685727,-7.5
17.195999,1,169.554092,91.979538,-92.012756,109.221031,-0.13,0.11,0.14,-3.306645,-7.5
17.245001,1,169.588943,92.384552,-92.424347,109.390137,0,-0.37,0.06,-3.983091,-7.5
17.294001,1,169.742172,93.156967,-93.208336,108.631805,0.04,0.26,-0.05,-5.273438,-7.5
17.344,1,169.689194,93.591789,-93.650719,108.970016,-0.13,0,0.16,-5.926507,-7.5
17.392,1,169.69928,94.109207,-94.176064,108.631805,0.11,-0.42,0.39,-6.951379,-7.5
17.438999,1,169.791779,95.146225,-95.228264,108.885468,0.05,0.25,-0.24,-7.5,-7.5
17.487,1,169.880905,95.474022,-95.55986,108.547256,-0.11,0.18,-0.03,-7.5,-7.5
17.535999,1,169.99939,95.485512,-95.569412,108.211685,0.24,-0.07,0.24,-7.5,-7.5
17.586,1,170.118729,95.507278,-95.589821,108.380791,0,0.08,0.24,-7.5,-7.5
17.635,1,170.11792,95.497032,-95.578979,108.547256,-0.22,0.02,-0.2,-7.5,-7.5
17.683001,1,170.124756,95.487312,-95.569016,108.716362,0.13,-0.1,0.16,-7.5,-7.5
17.73,1,170.151047,95.635704,-95.719284,108.631805,0.07,0.06,0.11,-7.5,-7.5
17.777,1,170.20079,95.658844,-95.741669,108.547256,0.11,0.3,0.28,-7.5,-7.5
17.825001,1,170.167938,95.583443,-95.666245,108.380791,-0.01,-0.11,-0.12,-7.5,-7.5
17.872,1,170.129364,95.585709,-95.669083,108.296242,0,0.13,0.03,-7.5,-7.5
17.919001,1,170.050964,95.657898,-95.743362,108.4627,0,-0.01,0.66,-7.5,-7.5
17.966,1,169.915817,95.832565,-95.923866,108.970016,-0.19,-0.12,0.53,-7.5,-7.5
18.013,1,169.946381,95.844559,-95.934807,108.716362,0.04,0.07,0.01,-7.5,-7.5
18.059999,1,169.956192,95.80407,-95.894218,109.051926,0,-0.11,0.19,-7.5,-7.5
18.108999,1,169.961365,95.749077,-95.837677,108.885468,-0.11,0.28,0.14,-7.5,-7.5
18.158001,1,169.824554,95.638245,-95.727966,108.547256,0.05,-0.21,-0.01,-7.5,-7.5
18.207001,1,169.776672,95.6595,-95.750282,109.221031,-0.16,0.01,0.17,-7.5,-7.5
18.257,1,169.854156,95.617737,-95.706696,109.051926,0.13,0.04,0.1,-7.5,-7.5
18.306,1,169.777451,95.544922,-95.633942,108.885468,-0.2,-0.11,0,-7.5,-7.5
18.356001,1,169.846039,95.19828,-95.28051,108.885468,0.07,0.1,-0.04,-7.5,-7.5
18.403999,1,169.749878,94.833931,-94.911667,109.051926,-0.15,-0.12,0.07,-7.5,-7.5
18.451,1,169.734985,94.713806,-94.790123,108.716362,-0.2,-0.03,0.07,-7.5,-7.5
18.499001,1,169.741943,94.612274,-94.686722,108.547256,0.03,0.06,0.11,-7.5,-7.5
18.548,1,169.789841,94.280678,-94.349472,108.800911,0.03,0.15,-0.01,-7.150498,-7.5
18.598,1,169.767609,93.843231,-93.905212,108.800911,-0.02,-0.07,-0.43,-6.341391,-7.5
18.646999,1,169.723831,93.216095,-93.268494,108.885468,-0.06,-0.14,0.49,-5.372206,-7.5
18.695999,1,169.735504,92.943344,-92.990997,109.221031,0.01,-0.34,0.34,-4.916599,-7.5
18.745001,1,169.876617,92.956863,-93.003525,108.885468,0.27,0.19,0.06,-4.939065,-7.5
18.792,1,169.779144,92.983795,-93.031891,108.800911,-0.11,-0.15,0.16,-5.113786,-7.5
18.84,1,169.778198,92.973816,-93.021767,108.970016,-0.02,0.13,0.21,-5.030684,-7.5
18.889,1,169.795227,92.946312,-92.993622,108.716362,0.17,-0.09,-0.02,-4.921556,-7.5
18.938999,1,169.802185,92.914497,-92.961044,108.800911,-0.16,-0.13,0.05,-4.808965,-7.5
18.988001,1,169.887451,92.861427,-92.906723,108.800911,0.05,0.16,0.27,-4.779651,-7.5
19.035999,1,170.033005,92.711906,-92.753433,109.136482,-0.06,-0.09,0.14,-4.587734,-7.5
19.083,1,170.187729,92.599998,-92.638657,108.970016,-0.01,0.07,0.12,-4.455903,-7.5
19.131001,1,170.222183,92.542839,-92.580345,109.051926,0,-0.05,0.03,-4.301618,-7.5
19.18,1,170.237976,92.598145,-92.636162,108.885468,-0.06,-0.02,0.05,-4.339973,-7.5
19.226999,1,170.274933,92.517403,-92.554024,108.970016,0.11,0.13,0.13,-4.314458,-7.5
19.274,1,170.275192,92.364632,-92.399193,109.051926,0,-0.09,0.09,-4.052529,-7.5
19.322001,1,170.257385,92.233742,-92.266426,108.380791,0,-0.06,0.1,-3.77873,-7.5
19.368999,1,170.328262,92.144112,-92.175049,108.4627,-0.04,0.29,0.07,-3.674692,-7.5
19.416,1,170.255997,92.126114,-92.157082,109.136482,-0.03,-0.31,0.09,-3.643755,-7.5
19.462999,1,170.323456,92.260231,-92.292717,108.970016,-0.11,0.31,0.11,-3.873703,-7.5
19.511,1,170.345886,92.337845,-92.371269,109.136482,0.13,-0.02,-0.01,-3.954837,-7.5
19.561001,1,170.313187,92.251366,-92.283768,108.547256,-0.01,0.04,-0.02,-3.714702,-7.5
19.610001,1,170.338165,92.146683,-92.177559,108.716362,-0.08,-0.01,0.06,-3.585846,-7.5
19.66,1,170.354172,92.105202,-92.135239,108.716362,0.05,-0.19,0.07,-3.473615,-7.5
19.708,1,170.363098,92.093468,-92.123497,109.136482,-0.04,-0.12,0,-3.541434,-7.5
19.756001,1,170.473801,92.103127,-92.132568,108.547256,0.01,0.22,0.17,-3.557774,-7.5
19.802999,1,170.475281,92.072403,-92.101456,108.4627,0.11,0.15,-0.05,-3.551794,-7.5
19.851999,1,170.410141,92.013161,-92.041618,108.716362,-0.06,-0.07,0.02,-3.362809,-7.5
19.900999,1,170.363434,91.990005,-92.018478,108.800911,-0.12,-0.12,0.07,-3.32413,-7.5
19.950001,1,170.323517,91.937958,-91.965988,109.136482,0,0.19,0,-3.237112,-7.5
20,1,170.272293,91.925522,-91.953552,108.970016,0,-0.06,0.25,-3.17714,-7.5
20.048,1,170.252502,91.873535,-91.900986,108.547256,-0.13,0,0.03,-3.169383,-7.5
20.094999,1,170.251633,92.115952,-92.14695,108.716362,0.05,0.04,0,-3.62643,-7.5
20.143,1,170.261139,92.363266,-92.397911,108.885468,-0.05,0.01,0,-3.997841,-7.5
20.191999,1,170.292542,92.51474,-92.55117,108.800911,-0.05,0.29,0.06,-4.200654,-7.5
20.240999,1,170.254318,92.611855,-92.650185,108.631805,-0.05,-0.3,0.17,-4.362875,-7.5
20.291,1,170.349274,93.045593,-93.089043,108.380791,0.15,0.13,0.06,-5.025159,-7.5
20.34,1,170.375137,93.375999,-93.424004,108.4627,-0.31,0.01,-0.18,-5.639312,-7.5
20.388,1,170.239685,93.054222,-93.099052,108.800911,0.3,0.12,0.39,-5.166703,-7.5
20.434999,1,169.859634,92.763359,-92.807159,108.885468,-0.42,-0.19,-0.35,-4.735991,-7.5
20.483,1,169.936935,92.344757,-92.381371,108.970016,0.1,-0.43,0.47,-3.96653,-7.5
20.530001,1,170.202072,92.747887,-92.788528,108.800911,-0.02,0.11,0.26,-4.709355,-7.5
20.577,1,170.146286,93.225845,-93.274078,108.547256,-0.03,-0.08,0.02,-5.528625,-7.5
20.624001,1,169.843018,94.106575,-94.171928,108.296242,-0.26,0.06,-0.05,-7.037889,-7.5
20.671,1,169.427689,94.854439,-94.93766,109.305588,0.18,-0.65,0.49,-7.5,-7.5
20.719,1,169.071457,96.761513,-96.885071,109.390137,-0.09,0.11,0.06,-7.5,-7.5
20.766001,1,168.788452,99.479416,-99.659775,108.716362,0.39,-0.16,0.56,-7.5,-7.5
20.813999,1,168.814285,100.691147,-100.893532,108.716362,0.14,0.27,0.29,-7.5,-7.5
20.864,1,169.031128,101.501755,-101.710274,108.970016,-0.12,0.04,0.07,-7.5,-7.5
20.913,1,169.024063,102.943794,-103.176704,108.970016,0.01,-0.14,-0.12,-7.5,-7.5
20.962,1,169.108887,103.634735,-103.874512,108.211685,-0.44,0.34,-0.84,-7.5,-7.5
21.011999,1,169.558105,104.377243,-104.609352,108.4627,0.48,-0.45,1.16,-7.5,-7.5
21.059999,1,170.045944,104.768997,-104.984238,108.885468,0.05,0.51,-0.38,-7.5,-7.5
21.108,1,170.113663,105.35598,-105.577515,108.547256,0.2,0.03,0.34,-7.5,-7.5
21.155001,1,170.09198,105.339569,-105.559929,108.296242,-0.13,-0.12,-0.12,-7.5,-7.5
21.204,1,170.010437,105.393311,-105.618713,108.885468,-0.25,0,-0.38,-7.5,-7.5
21.254,1,170.096436,105.554222,-105.778587,108.211685,-0.11,0.32,-0.06,-7.5,-7.5
21.302999,1,170.195419,106.100319,-106.326462,108.380791,-0.05,-0.39,0.42,-7.5,-7.5
21.351999,1,170.342178,106.27536,-106.496239,108.547256,-0.05,0.39,0.12,-7.5,-7.5
21.400999,1,170.359741,105.397263,-105.607307,108.380791,0,-0.43,0.14,-7.5,-7.5
21.448,1,170.400925,104.770653,-104.970627,108.4627,-0.13,-0.33,-0.07,-7.5,-7.5
21.496,1,170.574524,104.444504,-104.633865,108.380791,0.16,0.09,0.05,-7.5,-7.5
21.545,1,170.600494,104.173355,-104.358246,108.296242,0.08,0.21,0.49,-7.5,-7.5
21.594,1,170.505096,103.624969,-103.807854,108.547256,0.12,-0.12,0.19,-7.5,-7.5
21.643,1,170.423126,103.022232,-103.20018,108.716362,-0.12,0.01,-0.27,-7.5,-7.5
21.691,1,170.330887,102.85923,-103.038918,108.970016,0.06,-0.16,0.41,-7.5,-7.5
21.738001,1,170.277145,102.86953,-103.051186,108.716362,-0.12,0.11,0.06,-7.5,-7.5
21.785999,1,170.132492,102.708328,-102.893158,108.800911,0.12,0.04,0.08,-7.5,-7.5
21.833,1,169.990448,102.639458,-102.829498,109.474693,-0.07,-0.33,0.25,-7.5,-7.5
21.881001,1,170.049072,102.683647,-102.871056,108.885468,0.03,0.11,0.04,-7.5,-7.5
21.927999,1,170.017944,102.547333,-102.733147,108.970016,-0.21,-0.05,0.32,-7.5,-7.5
21.976,1,169.976913,102.464622,-102.652252,109.305588,0.03,-0.17,-0.11,-7.5,-7.5
22.024,1,170.028564,102.497749,-102.683113,109.221031,-0.03,0.06,0.05,-7.5,-7.5
22.070999,1,170.043488,102.317894,-102.501472,109.221031,0.04,-0.07,0.31,-7.5,-7.5
22.118,1,170.0056,102.202484,-102.385567,108.800911,-0.02,-0.11,0.02,-7.5,-7.5
22.167,1,170.027054,102.162262,-102.342232,109.051926,0,0.03,0.44,-7.5,-7.5
22.216,1,169.940323,102.057922,-102.240166,108.970016,-0.02,-0.15,-0.26,-7.5,-7.5
22.266001,1,169.909653,101.857025,-102.037819,109.221031,0,-0.11,-0.06,-7.5,-7.5
22.315001,1,169.951279,101.784119,-101.962532,109.051926,0.01,0.06,0.23,-7.5,-7.5
22.364,1,169.926361,101.662064,-101.83905,109.221031,-0.09,-0.05,0.32,-7.5,-7.5
22.410999,1,169.877197,101.536545,-101.714348,109.051926,0.08,-0.02,0.09,-7.5,-7.5
22.458,1,169.854813,101.516533,-101.69503,109.051926,-0.06,-0.17,0.13,-7.5,-7.5
22.507,1,169.872223,101.498337,-101.676033,108.547256,-0.01,0.13,0.18,-7.5,-7.5
22.556999,1,169.853104,101.45472,-101.631134,109.051926,-0.04,0,-0.07,-7.5,-7.5
22.606001,1,169.820526,101.474632,-101.652313,108.885468,-0.06,-0.4,0.12,-7.5,-7.5
22.656,1,169.895767,101.549194,-101.725105,108.970016,0.03,0.2,0.2,-7.5,-7.5
22.705,1,169.880753,101.53286,-101.710976,108.631805,0.04,-0.21,0.17,-7.5,-7.5
22.752001,1,169.891464,101.541962,-101.718742,109.136482,-0.04,0.02,0.1,-7.5,-7.5
22.799,1,169.928452,101.500214,-101.674713,108.547256,0.02,0,0.3,-7.5,-7.5
22.848,1,169.982178,101.52784,-101.700737,108.800911,0.04,-0.01,0.03,-7.5,-7.5
22.898001,1,170.005676,101.433647,-101.605911,109.221031,-0.16,0.05,-0.16,-7.5,-7.5
22.947001,1,170.005859,101.248138,-101.417381,108.800911,0.05,-0.02,0.49,-7.5,-7.5
22.996,1,170.006439,101.180969,-101.348686,108.4627,0.06,0.03,0.02,-7.5,-7.5
23.044001,1,169.914276,101.115601,-101.285789,108.547256,-0.1,-0.4,0.18,-7.5,-7.5
23.091,1,169.888779,100.859146,-101.025833,108.4627,0.11,0.01,0.07,-7.5,-7.5
23.139,1,169.888428,100.801666,-100.967957,108.380791,0,-0.29,-0.05,-7.5,-7.5
23.186001,1,169.86467,100.809464,-100.976883,108.127136,-0.09,-0.16,0.16,-7.5,-7.5
23.233,1,169.864365,100.818436,-100.986,108.547256,-0.01,-0.01,0.64,-7.5,-7.5
23.280001,1,169.911362,100.898933,-101.065117,108.380791,0.12,-0.15,-0.08,-7.5,-7.5
23.329,1,169.9496,100.965652,-101.132202,108.4627,-0.06,0.09,0.06,-7.5,-7.5
23.375999,1,169.929794,100.844795,-101.010612,108.800911,0.03,0,0.05,-7.5,-7.5
23.423,1,169.937561,100.67765,-100.840309,108.716362,-0.05,-0.26,0.05,-7.5,-7.5
23.471001,1,169.987274,100.821877,-100.985153,109.051926,0,-0.31,0.23,-7.5,-7.5
23.52,1,170.145599,101.356697,-101.522163,109.221031,0.05,0.05,0.18,-7.5,-7.5
23.569,1,170.126465,101.915359,-102.089127,108.885468,-0.06,0.05,-0.12,-7.5,-7.5
23.618999,1,170.199753,102.229919,-102.405426,108.631805,0,0.09,-0.11,-7.5,-7.5
23.667999,1,170.309769,102.521721,-102.697784,108.547256,-0.02,-0.2,0.28,-7.5,-7.5
23.716999,1,170.448166,103.036682,-103.213615,108.211685,-0.04,-0.09,0.24,-7.5,-7.5
23.766001,1,170.604675,103.344353,-103.518585,108.716362,-0.05,0.43,-0.13,-7.5,-7.5
23.813,1,170.708939,103.352432,-103.523064,108.296242,0.12,0.01,0.11,-7.5,-7.5
23.861,1,170.716843,103.390244,-103.562065,108.4627,-0.03,-0.03,0.11,-7.5,-7.5
23.91,1,170.635529,103.407448,-103.582619,108.04258,-0.03,-0.07,0.25,-7.5,-7.5
23.959,1,170.683502,103.198479,-103.368629,108.716362,0.17,0.24,-0.16,-7.5,-7.5
24.009001,1,170.637878,103.071541,-103.242149,108.631805,-0.19,-0.14,0.19,-7.5,-7.5
24.056999,1,170.568817,103.104431,-103.278389,109.051926,0.09,-0.11,0.07,-7.5,-7.5
24.104,1,170.557098,103.273094,-103.449677,108.885468,0.03,0.15,0.23,-7.5,-7.5
24.152,1,170.465042,103.369606,-103.551018,108.716362,0.01,-0.16,-0.04,-7.5,-7.5
24.201,1,170.352631,103.395142,-103.58004,108.380791,0,0.05,0.29,-7.5,-7.5
24.25,1,170.406662,103.226799,-103.407333,108.380791,0.01,0.03,-0.25,-7.5,-7.5
24.299999,1,170.480972,103.189827,-103.367332,108.04258,-0.07,-0.17,0.52,-7.5,-7.5
24.349001,1,170.422134,103.25676,-103.436592,108.380791,0.02,0.19,0.08,-7.5,-7.5
24.396999,1,170.448441,103.225479,-103.404572,108.800911,0.18,-0.02,0.07,-7.5,-7.5
24.444,1,170.473679,103.39991,-103.580795,108.970016,-0.06,-0.06,0.34,-7.5,-7.5
24.492001,1,170.477982,103.681351,-103.864677,108.800911,0.03,0,0.1,-7.5,-7.5
24.539,1,170.512512,104.132721,-104.320335,108.04258,0.09,0,0.17,-7.5,-7.5
24.586,1,170.546997,104.411064,-104.601418,108.631805,-0.02,0.21,-0.04,-7.5,-7.5
24.632999,1,170.584152,104.433044,-104.621605,108.716362,-0.02,-0.09,-0.08,-7.5,-7.5
24.68,1,170.522278,104.574135,-104.767029,109.051926,-0.01,0.25,0.34,-7.5,-7.5
24.726999,1,170.470566,104.797188,-104.994583,108.211685,0.11,-0.1,-0.06,-7.5,-7.5
24.774,1,170.601944,104.622932,-104.812523,108.547256,-0.02,0.3,-0.31,-7.5,-7.5
24.823,1,170.574341,104.42971,-104.618019,108.885468,0,-0.3,0.31,-7.5,-7.5
24.872,1,170.578583,104.327667,-104.515381,108.547256,0.12,0.07,0.4,-7.5,-7.5
24.922001,1,170.603165,104.342804,-104.528725,108.547256,0.07,0.16,0.09,-7.5,-7.5
24.971001,1,170.516281,104.256332,-104.44574,108.970016,-0.08,-0.11,0.04,-7.5,-7.5
25.02,1,170.490814,104.299316,-104.490486,108.631805,-0.03,0.14,0.15,-7.5,-7.5
25.066999,1,170.43483,104.838699,-105.038734,108.631805,0.08,-0.17,0.14,-7.5,-7.5
25.114,1,170.32724,105.212776,-105.421288,108.547256,-0.05,0.24,-0.1,-7.5,-7.5
25.163,1,170.285767,105.010246,-105.218063,108.970016,0.05,0.15,0.21,-7.5,-7.5
25.212999,1,170.141083,105.014236,-105.229187,108.211685,-0.04,-0.31,0.23,-7.5,-7.5
25.261999,1,170.172455,104.921616,-105.133286,108.296242,-0.1,0.09,0.1,-7.5,-7.5
25.311001,1,170.140884,104.75209,-104.964684,109.051926,0.12,-0.26,0.21,-7.5,-7.5
25.361,1,170.143433,104.784233,-104.996246,108.800911,-0.04,0.04,0.02,-7.5,-7.5
25.408001,1,170.227509,104.87455,-105.083801,108.631805,0.02,0.02,0.07,-7.5,-7.5
25.455,1,170.225403,104.861328,-105.071213,108.296242,0,-0.2,0.13,-7.5,-7.5
25.504,1,170.273148,104.868752,-105.07547,108.547256,0.11,0,0.2,-7.5,-7.5
25.552999,1,170.263458,104.8274,-105.033585,108.547256,0.14,-0.02,0.1,-7.5,-7.5
25.601999,1,170.23526,104.735222,-104.94207,108.631805,-0.08,0.09,0.2,-7.5,-7.5
25.650999,1,170.257629,104.695618,-104.901711,108.380791,0.04,-0.13,0,-7.5,-7.5
25.698999,1,170.261917,104.67305,-104.879463,108.296242,-0.08,0.05,0.09,-7.5,-7.5
25.746,1,170.238297,104.55088,-104.755066,108.800911,0.12,-0.02,0.09,-7.5,-7.5
25.795,1,170.241226,104.526436,-104.729851,108.631805,-0.07,-0.03,0.08,-7.5,-7.5
25.841999,1,170.235489,104.526436,-104.731499,108.547256,-0.01,-0.24,0.13,-7.5,-7.5
25.889,1,170.22818,104.642998,-104.849602,108.970016,-0.08,0.1,0.12,-7.5,-7.5
25.936001,1,170.232925,104.729652,-104.937447,108.800911,0.05,0.17,-0.06,-7.5,-7.5
25.983,1,170.246979,104.692146,-104.897804,108.631805,0,-0.05,0.12,-7.5,-7.5
26.030001,1,170.200851,104.679153,-104.887276,108.716362,-0.13,0.07,0.48,-7.5,-7.5
26.077,1,170.191498,104.873131,-105.084183,108.716362,0.04,0,-0.2,-7.5,-7.5
26.125999,1,170.1651,105.081284,-105.295303,108.800911,-0.01,-0.03,0.07,-7.5,-7.5
26.174999,1,170.144241,105.094566,-105.308922,108.885468,-0.09,0.04,0.08,-7.5,-7.5
26.225,1,170.165115,105.011368,-105.224396,108.970016,-0.07,0.05,0.12,-7.5,-7.5
26.274,1,170.154419,104.973534,-105.186951,108.631805,0.03,-0.14,-0.01,-7.5,-7.5
26.323,1,170.168732,104.998108,-105.21154,109.051926,0.01,0.16,0.11,-7.5,-7.5
26.371,1,170.191269,104.804161,-105.012688,108.716362,-0.15,-0.26,0.12,-7.5,-7.5
26.417999,1,170.218994,104.751549,-104.959587,108.296242,0.14,0.09,0.17,-7.5,-7.5
26.466,1,170.287323,104.802223,-105.008354,108.885468,0,-0.01,0,-7.5,-7.5
26.516001,1,170.311172,104.932411,-105.139511,108.800911,-0.09,-0.13,0.21,-7.5,-7.5
